queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
191|1|1|0|0|-1|0|57|1|select `module` from `tabDocType` where `name` = 'Job Applicant' order by modified desc
192|1|1|0|0|-1|0|28|1|select * from `tabDesktop Icon` where `name` = 'f2c41467ac' order by modified desc
193|1|1|0|0|-1|0|57|1|select * from `tabDocType` where `name` = 'Tag' order by modified desc
194|1|5|0|0|-1|4|36|6|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 200' and warehouse = '_Test Warehouse 1 - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('2013-03-01', '00:00') and name!='SLE/00000084' order by timestamp(posting_date, posting_time) asc, name asc for update
195|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = '91956b6221' order by modified desc
196|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Payment Reconciliation'
197|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 890 and rgt >= 911
198|1|1|0|0|-1|0|35|1|select `name` from `tabTask` where `name` = 'TASK00012' order by modified desc
199|1|1|0|0|-1|0|27|1|select * from `tabMaterial Request` where `name` = '_T-Material Request-00011' order by modified desc
200|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `warehouse` = 'Finished Goods - _TC1' order by modified desc
201|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item Home Desktop 200' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2013-03-01', '00:00:00') order by timestamp(posting_date, posting_time) desc, name desc limit 1
202|1|1|0|0|-1|0|29|1|select `report_type`, `root_type` from `tabAccount` where `name` = 'Loans and Advances (Assets) - 7cQ' order by modified desc
203|2|6|1|1|-1|0|45|14|select `tabEvent`.`subject`, `tabEvent`.`event_type`, `tabEvent`.`name`, `tabEvent`.`modified`, `tabEvent`.`docstatus` from `tabEvent` left join `tabEvent Role` on (`tabEvent Role`.parent = `tabEvent`.name) where `tabEvent Role`.role = 'System Manager' and ((tabEvent.event_type='Public' or tabEvent.owner='Administrator' or exists(select * from `tabEvent Role` where `tabEvent Role`.parent=tabEvent.name and `tabEvent Role`.role in ('Manufacturing User', 'Sales User', 'Instructor', 'Knowledge Base Contributor', 'Stock User', 'HR Manager', 'Purchase User', 'Item Manager', 'Accounts User', 'Auditor', 'Supplier', 'Newsletter Manager', 'Leave Approver', 'Maintenance User', '_Test Role', '_Test Role 3', 'Customer', 'Report Manager', '_Test Role 2', 'Administrator', 'Sales Master Manager', 'Manufacturing Manager', 'Purchase Master Manager', 'Maintenance Manager', 'Expense Approver', 'System Manager', 'Analytics', 'HR User', 'Stock Manager', 'Website Manager', '_Test Role 4', 'Quality Manager', 'Student', 'Support Team', 'Projects Manager', 'Fleet Manager', 'Blogger', 'Knowledge Base Editor', 'Sales Manager', 'Purchase Manager', 'Accounts Manager', 'Projects User', 'All', 'Guest'))) ) order by `tabEvent`.`modified` desc
204|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 890 and rgt >= 909
205|1|2|0|0|-1|0|71|2|select user_id from `tabEmployee` where `tabEmployee`.status = 'Active' and `tabEmployee`.company = '_Test Company' order by `tabEmployee`.`modified` DESC
206|1|3|0|0|-1|0|15|3|select * from `tabEmployee Internal Work History` where `parenttype` = 'Employee' and `parent` = 'EMP-0005' and `parentfield` = 'internal_work_history' order by idx asc
207|1|1|0|0|-1|0|82|1|select modified, docstatus from `tabDelivery Note` where name = 'DN-00018' for update
208|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 890 and rgt >= 903
209|1|2|0|0|-1|0|28|2|select `name` from `tabBin` where `warehouse` = '_Test Warehouse - _TC' and `item_code` = '_Test PPT Item Raw C' order by modified desc
210|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = '_Test Account Stock In Hand - _TC' order by modified desc
211|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = '78c9911d5a' order by modified desc
212|1|3|0|0|-1|0|11|3|select * from `tabEvent Role` where `parenttype` = 'Event' and `parent` = 'EV00018' and `parentfield` = 'roles' order by idx asc
213|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Lead Source' and `parentfield` = 'permissions' order by idx asc
214|1|1|0|0|-1|0|75|1|select `is_stock_item` from `tabItem` where `name` = '_Test Mix Product Bundle' order by modified desc
215|1|1|0|0|-1|0|26|1|select modified, docstatus from `tabLeave Allocation` where name = 'LAL/00007' for update
216|1|1|0|0|-1|0|45|1|select * from `tabCommunication` where `name` = '6f9d7d6144' order by modified desc
217|1|1|0|0|-1|0|61|1|select `currency` from `tabSupplier Quotation` where `name` = '_T-Supplier Quotation-00001' order by modified desc
218|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = '_Test Depreciations - _TC' order by modified desc
219|1|2|0|0|-1|0|36|2|select warehouse, stock_value_difference, voucher_detail_no, item_code, posting_date, posting_time, actual_qty, qty_after_transaction from `tabStock Ledger Entry` where voucher_type='Delivery Note' and voucher_no='DN-00001'
220|1|3|0|0|-1|0|41|3|select * from `tabQuotation Item` where `parenttype` = 'Quotation' and `parent` = 'QTN-00004' and `parentfield` = 'items' order by idx asc
221|1|1|0|0|-1|0|48|1|select name from `tabStock Entry` where `tabStock Entry`.docstatus = 0.0 order by `tabStock Entry`.docstatus asc, `tabStock Entry`.`modified` DESC limit 0, 100
222|1|2|0|0|-1|0|36|2|select name, docstatus from `tabGL Entry` where voucher_type='Purchase Invoice' and voucher_no='PINV-00005'
223|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 829 and rgt >= 830
224|1|1|0|0|-1|0|38|1|select `description` from `tabBOM` where `name` = '_Test FG Item' order by modified desc
225|1|1|0|0|-1|0|55|1|select `first_name`, `last_name` from `tabUser` where `name` = 'Fortnightly_test_employee@salary.com' order by modified desc
226|1|1|0|0|-1|0|48|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabStock Entry` where `sales_invoice_no` = 'SINV-00013' order by modified desc
227|1|5|0|0|-1|4|36|6|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('2017-02-09', '12:23:36.646988') and name!='SLE/00000017' order by timestamp(posting_date, posting_time) asc, name asc for update
228|1|3|0|0|-1|0|12|3|select * from `tabItem Customer Detail` where `parenttype` = 'Item' and `parent` = '_Test FG Item' and `parentfield` = 'customer_items' order by idx asc
229|1|3|0|0|-1|0|15|3|select * from `tabSales Team` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00002' and `parentfield` = 'sales_team' order by idx asc
230|1|2|0|0|-1|0|29|2|select name from `tabAccount` where lft <= 509 and rgt >= 574
231|1|3|0|0|-1|0|21|3|select `read`, `write`, `share` from `tabDocShare` where `share_doctype` = 'Event' and `user` = 'test1@example.com' and `share_name` = 'EV00013' order by modified desc
232|1|2|0|0|-1|0|27|2|select * from `tabItem Group` where lft=4 or rgt=5
233|1|1|0|0|-1|0|44|1|select `docstatus` from `tabSalary Slip` where `name` = 'Sal Slip/_T-Employee-0001/00001' order by modified desc
234|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Direct Income - _TC1' order by modified desc
235|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Regular Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) > timestamp('1900-01-01', '00:00') order by timestamp(posting_date, posting_time) asc, name asc for update
236|1|3|0|0|-1|0|25|3|select * from `tabPacked Item` where `parenttype` = 'Sales Order' and `parent` = 'SO-00034' and `parentfield` = 'packed_items' order by idx asc
237|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = '_Test Account Service Tax - CFEC' order by modified desc
238|1|1|0|0|-1|0|33|1|select * from `tabCustom DocPerm` where `tabCustom DocPerm`.parent = 'Item Attribute' order by `tabCustom DocPerm`.`modified` ASC
239|2|2|0|1|-1|0|41|3|select `tabEmail Alert`.`subject`, `tabEmail Alert`.`document_type`, `tabEmail Alert`.`event`, `tabEmail Alert`.`condition`, `tabEmail Alert`.`name`, `tabEmail Alert`.`modified`, `tabEmail Alert`.`docstatus` from `tabEmail Alert` left join `tabEmail Alert Recipient` on (`tabEmail Alert Recipient`.parent = `tabEmail Alert`.name) where `tabEmail Alert Recipient`.email_by_role = 'System Manager' order by `tabEmail Alert`.`modified` DESC
240|1|1|0|0|-1|0|98|1|select `name` from `tabPurchase Invoice` where `name` = '_T-Purchase Invoice-00001' order by modified desc
241|1|1|0|0|-1|0|75|1|select `valuation_method` from `tabItem` where `name` = '_Test Item' order by modified desc
242|1|1|0|0|-1|0|27|1|select `name` from `tabItem Group` where `name` = '_Test Item for Auto Price List' order by modified desc
243|1|2|0|0|-1|0|29|2|select `name` from `tabAccount` where `company` = '_Test Company' and `account_name` = 'Sales' order by modified desc
244|1|1|0|0|-1|0|35|1|select `owner` from `tabTask` where `name` = 'TASK00001' order by modified desc
245|1|3|0|0|-1|0|12|3|select * from `tabUOM Conversion Detail` where `parenttype` = 'Item' and `parent` = '_Test FG Item' and `parentfield` = 'uoms' order by idx asc
247|1|1|0|0|-1|0|75|1|select name, item_name, docstatus, description, image, is_sub_contracted_item, stock_uom, default_bom, last_purchase_rate from `tabItem` where name='_Test Item 2'
248|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Direct Expenses - WP' order by modified desc
249|1|1|0|0|-1|0|90|1|select modified, docstatus from `tabSales Order` where name = 'SO-00006' for update
250|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Quality Inspection Reading' and `parentfield` = 'permissions' order by idx asc
251|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Expenses - _TC2' order by modified desc
252|2|8|0|1|-1|0|66|9|select 'Payment Entry' as reference_type, t1.name as reference_name, t1.remarks, t2.allocated_amount as amount, t2.name as reference_row, t2.reference_name as against_order, t1.posting_date from `tabPayment Entry` t1, `tabPayment Entry Reference` t2 where t1.name = t2.parent and t1.paid_from = 'Debtors - _TC' and t1.payment_type = 'Receive' and t1.party_type = 'Customer' and t1.party = '_Test Customer' and t1.docstatus = 1 and t2.reference_doctype = 'Sales Order' and t2.reference_name in ('_T-Quotation-00002')
253|1|1|0|0|-1|0|41|1|select `name` from `tabSerial No` where `name` = 'ABCD' order by modified desc
254|1|2|0|0|-1|0|29|2|select * from `tabAccount` where lft=11 or rgt=12
255|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Workflow State' and `parentfield` = 'permissions' order by idx asc
256|1|1|0|0|-1|0|57|1|select `module`, `custom` from `tabDocType` where `name` = 'SMS Center' order by modified desc
257|1|2|0|0|-1|1|55|2|select sum(amount) from `tabPurchase Invoice Item` where pr_detail='280e481d60' and docstatus=1
258|2|3|1|0|-1|0|101|5|select dt as parent, fieldname, (select issingle from tabDocType dt where dt.name = df.dt) as issingle from `tabCustom Field` df where df.options='Sales Invoice' and df.fieldtype='Link'
259|1|2|0|0|-1|0|36|2|select warehouse, stock_value_difference, voucher_detail_no, item_code, posting_date, posting_time, actual_qty, qty_after_transaction from `tabStock Ledger Entry` where voucher_type='Delivery Note' and voucher_no='DN-00003'
260|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Office Maintenance Expenses - _TC1' order by modified desc
261|1|1|0|0|-1|0|35|1|select `status` from `tabTask` where `name` = 'TASK00012' order by modified desc
262|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item 2' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) < timestamp('2017-02-09', '12:23:27.644767') order by timestamp(posting_date, posting_time) desc, name desc limit 1
263|1|1|0|0|-1|0|49|1|select modified, docstatus from `tabPayment Entry` where name = 'PE-00009' for update
264|1|1|0|0|-1|0|29|1|select `freeze_account` from `tabAccount` where `name` = 'Exchange Gain/Loss - 7cQ' order by modified desc
265|1|3|0|0|-1|0|15|3|select * from `tabSales Team` where `parenttype` = 'Customer' and `parent` = '_Test Customer' and `parentfield` = 'sales_team' order by idx asc
266|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Current Assets - _TC2' order by modified desc
267|1|1|0|0|-1|0|21|1|select * from `tabProperty Setter` where doc_type='Website Item Group'
268|1|1|0|0|-1|0|15|1|select `name` from `tabProduct Bundle` where `new_item_code` = '_Test Item Home Desktop 100' order by modified desc
269|1|2|0|0|-1|0|36|2|select warehouse, stock_value_difference, voucher_detail_no, item_code, posting_date, posting_time, actual_qty, qty_after_transaction from `tabStock Ledger Entry` where voucher_type='Delivery Note' and voucher_no='DN-00002'
270|1|1|0|0|-1|0|34|1|select `status` from `tabTimesheet` where `name` = 'TS-00002' order by modified desc
271|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Expenses Included In Valuation - _TC2' order by modified desc
272|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = '_Test Bank - _TC1' order by modified desc
273|1|1|0|0|-1|0|36|1|select distinct `voucher_type`, parenttype from `tabGL Entry` where `voucher_type`='Role'
274|1|1|0|0|-1|0|27|1|select * from `tabItem Group` where `name` = 'Raw Material' order by modified desc
275|1|2|0|0|-1|0|18|2|select salary_component_abbr from `tabSalary Component` where name!='Provident Fund' and salary_component_abbr='PF'
276|1|1|0|0|-1|0|52|1|select `credit_limit` from `tabCompany` where `name` = 'Wind Power LLC' order by modified desc
277|1|2|0|0|-1|0|22|2|select `price_list_rate` from `tabItem Price` where `price_list` = 'Standard Selling' and `item_code` = 'Macbook Pro' order by modified desc
278|1|1|0|0|-1|0|29|1|select `account_currency` from `tabAccount` where `name` = 'Gain/Loss on Asset Disposal - _TC' order by modified desc
279|1|1|0|0|-1|0|29|1|select `name` from `tabAccount` where `name` = 'Entertainment Expenses - _TC2' order by modified desc
280|1|1|0|0|-1|0|33|1|select `name` from `tabStudent` where `student_email_id` = 'test2@example.com' order by modified desc
281|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Assessment Result Detail' and `parentfield` = 'permissions' order by idx asc
282|1|1|0|0|-1|0|28|1|select modified, docstatus from `tabBin` where name = 'BIN/0000022' for update
283|1|1|0|0|-1|0|27|1|select `name` from `tabItem Group` where `name` = 'Macbook Pro' order by modified desc
284|1|2|0|0|-1|0|75|2|select name from `tabItem` where has_serial_no=1 and name in ('_Test Serialized Item With Series')
285|1|3|0|0|-1|0|30|3|select * from `tabDocPerm` where `parenttype` = 'DocType' and `parent` = 'Currency Exchange' and `parentfield` = 'permissions' order by idx asc
286|1|3|0|0|-1|0|11|3|select * from `tabWebsite Item Group` where `parenttype` = 'Item' and `parent` = 'Macbook Pro' and `parentfield` = 'website_item_groups' order by idx asc
287|1|1|0|0|-1|0|29|1|select * from `tabAccount` where `name` = 'Current Liabilities - _TC' order by modified desc
288|1|1|0|0|-1|0|25|1|select item_code, qty, serial_no, batch_no from `tabPacked Item` where parent = 'DN-00013'
289|1|2|0|0|-1|0|3|2|select field, value from tabSingles where field in ('disable_signup') and doctype='Website Settings'
290|1|1|0|0|-1|0|48|1|select `name` from `tabStock Entry` where `name` = 'STE-00008' order by modified desc
291|1|4|0|0|-1|4|36|5|select *, timestamp(posting_date, posting_time) as "timestamp" from `tabStock Ledger Entry` where item_code = '_Test Item' and warehouse = '_Test Warehouse - _TC' and ifnull(is_cancelled, 'No')='No' and timestamp(posting_date, posting_time) <= timestamp('2017-02-07', '12:25:03.732128') order by timestamp(posting_date, posting_time) desc, name desc limit 1
