queryNo|tables|conditions|subqueries|joins|paths|functions|total columns|used columns|query
172|1|3|0|0|11|1|30|3|select * from `tabDocPerm` where docstatus=0 and ifnull(permlevel,0)=0 and role in ('Manufacturing User', 'Sales User', 'Instructor', 'Knowledge Base Contributor', 'Stock User', 'HR Manager', 'Purchase User', 'Item Manager', 'Accounts User', 'Auditor', 'Supplier', 'Newsletter Manager', 'Leave Approver', 'Maintenance User', '_Test Role', '_Test Role 3', 'Customer', 'Report Manager', '_Test Role 2', 'Administrator', 'Sales Master Manager', 'Manufacturing Manager', 'Purchase Master Manager', 'Maintenance Manager', 'Expense Approver', 'System Manager', 'Analytics', 'HR User', 'Stock Manager', 'Website Manager', '_Test Role 4', 'Quality Manager', 'Student', 'Support Team', 'Projects Manager', 'Fleet Manager', 'Blogger', 'Knowledge Base Editor', 'Sales Manager', 'Purchase Manager', 'Accounts Manager', 'Projects User', 'All', 'Guest')
173|1|1|0|0|2|0|22|1|select * from `tabItem Price` where `name` = 'ITEM-PRICE-00005' order by modified desc
174|1|4|0|0|8|0|35|4|select name from `tabStock Entry Detail` where parent='STE-00047' and parenttype='Stock Entry' and parentfield='items' and name not in ('dcf63a3e55','8393591a6f')
175|1|1|0|0|2|0|34|1|select `last_odometer` from `tabVehicle` where `name` = 'Z29BOJUG0R' order by modified desc
176|1|1|0|0|2|0|57|1|select `name` from `tabDocType` where `name` = 'Lead' order by modified desc
177|1|1|0|0|2|0|41|1|select modified, docstatus from `tabSerial No` where name = 'SN005' for update
178|2|4|1|0|10|0|103|4|select parent, options from tabDocField where fieldtype='Table' and options in (select name from tabDocType where istable=1 and name in ('Portal Settings', 'Workflow Transition', 'Page Role', 'Stock Settings', 'Event Role', 'Authorization Rule', 'Email Alert Recipient', 'DocPerm', 'Portal Menu Item', 'Accounts Settings', 'Custom DocPerm', 'ToDo', 'Workflow Document State', 'UserRole'))
179|1|11|0|0|24|0|25|5|select name, from_time, to_time from `tabCourse Schedule` where `room`='RM0001' and schedule_date = '2017-02-09' and ( (from_time > '1:00:00' and from_time < '2:00:00') or (to_time > '1:00:00' and to_time < '2:00:00') or ('1:00:00' > from_time and '1:00:00' < to_time) or ('1:00:00' = from_time and '2:00:00' = to_time)) and name!='SH00001'
180|1|1|0|0|2|0|15|1|select `name` from `tabProduct Bundle` where `name` = 'Test Variant PRT' order by modified desc
181|1|2|0|0|5|0|18|2|select email from `tabEmail Unsubscribe` where `tabEmail Unsubscribe`.reference_doctype = 'Event' and `tabEmail Unsubscribe`.reference_name = 'EV00006' order by `tabEmail Unsubscribe`.`modified` DESC
182|1|3|0|0|7|0|15|3|select * from `tabSales Team` where `parenttype` = 'Delivery Note' and `parent` = 'DN-00001' and `parentfield` = 'sales_team' order by idx asc
183|1|1|0|0|2|0|24|1|select `credit_limit` from `tabCustomer Group` where `name` = '_Test Customer Group' order by modified desc
184|1|1|0|0|2|0|39|1|select * from `tabEmail Digest` where `name` = 'Default Weekly Digest - Wind Power LLC' order by modified desc
185|1|1|0|0|5|2|36|1|SELECT sum(debit_in_account_currency) - sum(credit_in_account_currency) FROM `tabGL Entry` gle WHERE gle.account = '_Test Cash - _TC'
186|1|1|0|0|3|0|55|1|select `first_name`, `email` from `tabUser` where `email` = 'test@example.com' order by modified desc
187|1|1|0|0|3|0|34|1|select name from `tabTimesheet` where `tabTimesheet`.status = 'Draft' order by `tabTimesheet`.docstatus asc, `tabTimesheet`.`modified` desc limit 0, 100
188|1|4|0|0|8|0|24|4|select name from `tabSales Taxes and Charges` where parent='_T-Quotation-00004' and parenttype='Quotation' and parentfield='taxes' and name not in ('INVTD000044','INVTD000045')
189|1|1|0|0|3|0|76|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabPurchase Receipt` where `amended_from` = '_T-Purchase Receipt-00005' order by modified desc
190|1|1|0|0|3|0|48|1|select name from `tabStock Entry` where `tabStock Entry`.docstatus = 0.0 order by `tabStock Entry`.docstatus asc, `tabStock Entry`.`modified` DESC limit 0, 100
191|1|4|0|0|8|0|12|4|select name from `tabSalary Slip Timesheet` where parent='Sal Slip/_T-Employee-0001/00001' and parenttype='Salary Slip' and parentfield='timesheets' and name not in ('4a79ec1b35')
193|1|1|0|0|2|0|21|1|select `course` from `tabStudent Group` where `name` = 'TC-TP-2014-2015-2014-2015 (_Test Academic Term)' order by modified desc
194|1|2|0|0|6|0|30|2|select name from `tabFile` where lft <= 2 and rgt >= 3
195|1|3|0|0|7|0|12|3|select * from `tabSalary Slip Timesheet` where `parenttype` = 'Salary Slip' and `parent` = 'Sal Slip/EMP-0002/00001' and `parentfield` = 'timesheets' order by idx asc
196|1|0|0|0|0|0|57|0|select name, module from tabDocType
197|1|1|0|0|2|0|48|1|select * from `tabEmail Account` where `name` = '_Test Email Account 1' order by modified desc
198|1|4|0|0|10|0|22|4|select name from `tabAttendance` where employee = '_T-Employee-0002' and (attendance_date between '2013-01-01' and '2013-01-05') and status = 'Present' and docstatus = 1
199|1|1|0|0|2|0|34|1|select `subject` from `tabEvent` where `name` = 'EV00018' order by modified desc
200|1|1|0|0|2|0|22|1|select * from `tabTerritory` where `name` = 'Rest Of The World' order by modified desc
201|1|1|0|0|2|0|86|1|select `supplier`, `company`, `currency` from `tabPurchase Order` where `name` = 'PO-00001' order by modified desc
202|1|1|0|0|3|0|18|1|select route, name, modified from `tabBlog Category` where `route`='test-route-000' limit 1
203|1|1|0|0|2|0|40|1|select * from `tabPOS Profile` where `name` = '6125d62f89' order by modified desc
204|2|2|0|1|6|0|28|3|select mdp.month, mdp.percentage_allocation from `tabMonthly Distribution Percentage` mdp, `tabMonthly Distribution` md where mdp.parent=md.name and md.fiscal_year='_Test Fiscal Year 2013'
205|1|1|0|0|2|0|16|1|select `name` from `tabUOM` where `name` = 'Nos' order by modified desc
206|1|1|0|0|2|0|27|1|select `parent_item_group` from `tabItem Group` where `name` = '_Test Item Group B - 3' order by modified desc
207|1|1|0|0|3|0|34|1|select name from `tabIssue` where `tabIssue`.status = 'Open' order by `tabIssue`.`modified` desc limit 0, 100
208|1|1|0|0|2|0|21|1|select `name` from `tabStudent Group` where `name` = 'TC-TP-2014-2015-2014-2015 (_Test Academic Term)' order by modified desc
209|1|4|0|0|12|0|21|4|select share_name from tabDocShare where (user='test@example.com' or everyone=1) and share_doctype='Event' and `share`=1
210|1|1|0|0|2|0|75|1|select `end_of_life`, `disabled` from `tabItem` where `name` = '_Test FG Item 2' order by modified desc
211|1|2|0|0|6|0|31|2|select name from `tabWarehouse` where lft <= 1 and rgt >= 2
212|1|1|0|0|2|0|52|1|select `round_off_account`, `round_off_cost_center` from `tabCompany` where `name` = '_Test Company' order by modified desc
213|1|1|0|0|3|0|61|1|select name from `tabSupplier Quotation` where `tabSupplier Quotation`.docstatus = 0.0 order by `tabSupplier Quotation`.docstatus asc, `tabSupplier Quotation`.`modified` DESC limit 0, 100
214|1|2|0|0|5|0|35|2|select `serial_no` from `tabStock Entry Detail` where `item_code` = '_Test Item 2' and `parent` = NULL order by modified desc
215|1|1|0|0|2|0|34|1|select * from `tabIssue` where `name` = '_T-Issue-00001' order by modified desc
217|1|2|0|0|5|0|36|2|select `stock_value_difference` from `tabStock Ledger Entry` where `voucher_no` = 'STE-00009' and `voucher_type` = 'Stock Entry' order by modified desc
218|1|0|0|0|1|2|25|0|select max(char_length(`status`)) from `tabToDo`
219|1|1|0|0|3|0|20|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabMaintenance Schedule Item` where `sales_order` = 'SO-00013' order by modified desc
221|1|1|0|0|2|0|21|1|select `name` from `tabBlogger` where `name` = '_Test Blogger 1' order by modified desc
222|1|0|0|0|1|2|55|0|select max(char_length(`frappe_userid`)) from `tabUser`
223|1|1|0|0|2|0|57|1|select modified, docstatus from `tabDocType` where name = 'ToDo' for update
224|1|1|0|0|2|0|18|1|select * from `tabEmail Unsubscribe` where `name` = '624d3b0343' order by modified desc
225|1|1|0|0|2|0|76|1|select * from `tabPurchase Receipt` where `name` = 'PREC-00015' order by modified desc
226|1|1|0|0|2|0|36|1|select modified, docstatus from `tabStock Ledger Entry` where name = 'SLE/00000170' for update
227|1|1|0|0|2|0|18|1|select * from `tabBlog Category` where `name` = '_Test Blog Category' order by modified desc
228|1|1|0|0|3|0|57|1|select `tabDocType`.`name` from `tabDocType` where `tabDocType`.istable = 0.0 order by `tabDocType`.`modified` DESC
229|1|2|0|0|5|0|55|2|select `first_name`, `email` from `tabUser` where `first_name` = '_Test' and `email` = 'test@example.com' order by modified desc
230|1|4|0|0|8|0|35|4|select name from `tabStock Entry Detail` where parent='STE-00034' and parenttype='Stock Entry' and parentfield='items' and name not in ('2eab941bc2','3d47f969d4','20da1cea39','faaf85ebff')
231|1|1|0|0|2|0|75|1|select `has_serial_no`, `is_stock_item`, `valuation_method`, `has_batch_no`, `is_fixed_asset` from `tabItem` where `name` = '_Test FG Item' order by modified desc
232|1|1|0|0|2|0|16|1|select modified, docstatus from `tabMode of Payment` where name = 'Cash' for update
233|1|1|0|0|2|0|18|1|select `title`, `route` from `tabBlog Category` where `name` = '_Test Blog Category 1' order by modified desc
234|1|3|0|0|7|0|11|3|select item_group from `tabWebsite Item Group` where parentfield='website_item_groups' and parenttype='Item' and parent='_Test PPT Item Sub C'
235|1|1|0|0|2|0|25|1|select modified, docstatus from `tabToDo` where name = 'a7cafe70e0' for update
236|1|1|0|0|2|0|86|1|select `name` from `tabPurchase Order` where `name` = 'PO-00001' order by modified desc
238|1|0|0|0|0|0|28|0|select name from `tabEmail Queue` order by creation desc limit 0, 1
239|1|1|0|0|2|0|98|1|select `name` from `tabPurchase Invoice` where `name` = 'PINV-00005' order by modified desc
240|1|1|0|0|2|0|82|1|select * from `tabDelivery Note` where `name` = 'DN-00023' order by modified desc
241|1|1|0|0|2|0|18|1|select * from `tabBOM Operation` where `name` = '44752a0688' order by modified desc
242|1|1|0|0|2|0|25|1|select `status` from `tabToDo` where `name` = 'd915c02fde' order by modified desc
243|2|8|0|1|19|0|66|9|select 'Payment Entry' as reference_type, t1.name as reference_name, t1.remarks, t2.allocated_amount as amount, t2.name as reference_row, t2.reference_name as against_order, t1.posting_date from `tabPayment Entry` t1, `tabPayment Entry Reference` t2 where t1.name = t2.parent and t1.paid_from = 'Debtors - _TC' and t1.payment_type = 'Receive' and t1.party_type = 'Customer' and t1.party = '_Test Customer' and t1.docstatus = 1 and t2.reference_doctype = 'Sales Order' and t2.reference_name in ('SO-00004')
244|1|2|0|0|5|0|22|2|select `name` from `tabItem Price` where `price_list` = '_Test Price List' and `item_code` = '_Test Item for Auto Price List' order by modified desc
245|1|2|0|0|7|1|55|2|select sum(amount) from `tabPurchase Invoice Item` where pr_detail='04f74702ca' and docstatus=1
246|1|3|0|0|8|0|55|4|select item_code, `qty`, `delivered_qty`, parenttype, parent from `tabSales Invoice Item` where `qty` < `delivered_qty` and name='b8c3e2bc27' and docstatus=1
247|1|5|0|0|13|2|36|5|select sum(debit_in_account_currency) - sum(credit_in_account_currency) from `tabGL Entry` where against_voucher_type='Purchase Invoice' and against_voucher='PINV-00001' and account = 'Creditors - _TC' and party_type='Supplier' and party='_Test Supplier'
248|1|2|0|0|7|1|23|2|select name, route from `tabBlog Post` where ifnull(`tabBlog Post`.route, '') != '' and `tabBlog Post`.published = 1.0 order by `tabBlog Post`.`modified` desc limit 0, 1
249|2|7|1|0|22|2|57|8|select sum(gle.debit) - sum(gle.credit) from `tabGL Entry` gle where gle.account='_Test Account Cost for Goods Sold - _TC' and gle.fiscal_year='_Test Fiscal Year 2013' and gle.company='_Test Company' and gle.docstatus=1 and exists(select name from `tabCost Center` where lft>=10 and rgt<=11 and name=gle.cost_center)
250|1|2|0|0|5|0|36|2|select * from `tabGL Entry` where posting_date >= '2017-02-09' and voucher_no in ('PREC-00007')
251|1|1|0|0|2|0|21|1|select * from `tabDocShare` where `name` = 'c706681d76' order by modified desc
252|1|2|0|0|5|0|75|2|select name from `tabItem` where has_serial_no=1 and name in ('_Test Serialized Item')
253|2|2|0|1|6|0|66|3|select `tabUser`.`location`, `tabUser`.`user_type`, `tabUser`.`name`, `tabUser`.`modified`, `tabUser`.`docstatus` from `tabUser` left join `tabUserRole` on (`tabUserRole`.parent = `tabUser`.name) where `tabUserRole`.role = 'System Manager' order by `tabUser`.`modified` desc
254|1|1|0|0|3|0|49|1|select name from `tabPayment Entry` where `tabPayment Entry`.docstatus = 0.0 order by `tabPayment Entry`.docstatus asc, `tabPayment Entry`.`modified` DESC limit 0, 100
255|1|1|0|0|2|0|76|1|select modified, docstatus from `tabPurchase Receipt` where name = 'PREC-00011' for update
256|2|10|0|1|26|2|70|10|select 'Journal Entry' as reference_type, t1.name as reference_name, t1.remark as remarks, t2.credit_in_account_currency as amount, t2.name as reference_row, t2.reference_name as against_order from `tabJournal Entry` t1, `tabJournal Entry Account` t2 where t1.name = t2.parent and t2.account = 'Debtors - _TC' and t2.party_type = 'Customer' and t2.party = '_Test Customer' and t2.is_advance = 'Yes' and t1.docstatus = 1 and credit_in_account_currency > 0 and (ifnull(t2.reference_name, '')='' or (t2.reference_type = 'Sales Order' and ifnull(t2.reference_name, '') in ('_T-Quotation-00002'))) order by t1.posting_date
257|1|0|0|0|0|0|18|0|select distinct reference_doctype from `tabEmail Unsubscribe`
258|1|1|0|0|2|0|90|1|select `customer`, `company`, `project`, `currency` from `tabSales Order` where `name` = 'SO-00003' order by modified desc
259|1|1|0|0|2|0|29|1|select `credit_days_based_on`, `credit_days`, `supplier_type` from `tabSupplier` where `name` = '_Test Supplier USD' order by modified desc
260|1|1|0|0|2|0|17|1|select `parenttype`, `parent` from `tabRole` where `name` = 'System Manager' order by modified desc
261|1|1|0|0|2|0|69|1|select `lead`, `order_type`, `customer` from `tabQuotation` where `name` = 'QTN-00002' order by modified desc
262|2|2|1|0|5|0|47|3|select name from `tabTask` as parent where 'TASK00013' in (select task from `tabTask Depends On` as child where parent.name = child.parent )
263|1|1|0|0|2|0|21|1|select `name` from `tabDocShare` where `name` = 'a762693219' order by modified desc
264|1|0|0|0|1|2|55|0|select max(char_length(`location`)) from `tabUser`
265|1|2|0|0|6|0|31|2|select name, is_group, parent_warehouse from `tabWarehouse` wh where wh.lft > 47 and wh.rgt < 52
266|2|3|0|1|9|0|32|4|select distinct sr.name from `tabShipping Rule Country` src, `tabShipping Rule` sr where src.country = 'India' and sr.disabled != 1 and sr.name = src.parent
267|2|1|0|1|4|0|41|2|select r.recipient, q.message, q.message_id from `tabEmail Queue` as q, `tabEmail Queue Recipient` as r where q.name = r.parent
268|1|3|0|0|10|1|69|3|select name from `tabQuotation` where `tabQuotation`.customer = '_Test Customer' and ifnull(`tabQuotation`.docstatus, 0) = 0.0 and `tabQuotation`.order_type = 'Shopping Cart' order by modified desc limit 0, 1
269|1|1|0|0|2|0|71|1|select `name`, `department`, `designation`, `branch` from `tabEmployee` where `name` = 'EMP-0001' order by modified desc
270|1|2|0|0|5|0|11|2|select name from `tabUserRole` where parent='test2@example.com' and role='Leave Approver'
271|1|1|0|0|2|0|17|1|select `name` from `tabTranslation` where `name` = 'ac684348bb' order by modified desc
272|1|1|0|0|3|0|31|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabExpense Claim` where `amended_from` = 'EXP00002' order by modified desc
273|1|4|0|0|8|0|12|4|select name from `tabHoliday` where parent='Salary Slip Test Holiday List' and parenttype='Holiday List' and parentfield='holidays' and name not in ('50c90a4f3f','6a9d98be8a','37c5899908','e6229da952','f70cc0fda6','ff49461a9d','fa7c2e0015','a7375f3866','c7b4ad0976','5ab722a765','4c0d729cae','b433fb2701','dbbfafeff9','8aad95b76d','6090c8c93e','1f7e0bbc22','bca140aeda','8197e61d0e','fe9c836f36','2a4a03797f','a4b05da848','de3c55a46c','d96579b2c3','be10fa5031','6d4c10480b','80f920431e','6a8ee938c2','bc3c018087','a98cae97da','e7ca451bd4','3732a62e83','22d6a6d068','b8498d39e7','f2d4099f13','c03250791d','50ce1f3597','e2ee11ac33','1fe7a8e296','762f2853ee','e8e1857d7f','de91ac4a81','262f9906f5','7bbc55c975','5866cd132b','cbbe8500cf','a5ab320637','24e7e56d55','85901ad42e','48b90283c7','0f91a5018a','e0b61324f5','f62398f370','b517fcdaa7')
274|1|1|0|0|3|0|43|1|select `name`, `parent`, `parenttype`, `docstatus` from `tabProduction Order` where `sales_order` = 'SO-00026' order by modified desc
275|1|1|0|0|3|0|44|1|select `name` from `tabSalary Slip` where `employee_name` = 'test_employee@salary.com' order by modified desc
